AccountAgeDays,NumItems,localTime,PaymentMethod,PaymentMethodAgeDays,Label
519,1,4.06,paypal,518.17,Good
133,1,4.9,creditcard,0.0,Good
2000,1,4.74,creditcard,0.02,Good
9,1,4.52,paypal,8.7,Good
2,1,4.97,creditcard,0.11,Good
2000,1,4.96,creditcard,587.17,Good
943,1,4.88,creditcard,0.0,Good
44,1,5.04,creditcard,43.5,Good
99,1,4.52,creditcard,98.0,Good
1754,2,4.75,creditcard,0.0,Good
1901,1,4.06,creditcard,0.34,Good
1580,1,4.92,creditcard,147.88,Good
7,1,5.03,creditcard,6.99,Good
244,1,4.96,creditcard,0.0,Good
1999,1,4.75,paypal,63.96,Good
25,1,4.74,creditcard,0.0,Good
193,1,3.58,creditcard,192.51,Good
4,1,4.97,creditcard,3.23,Good
30,1,4.84,paypal,30.0,Good
12,1,4.96,paypal,11.0,Good
19,1,4.92,creditcard,0.01,Good
120,1,4.74,creditcard,0.0,Good
63,1,4.96,paypal,0.0,Good
715,1,4.89,creditcard,224.57,Good
2000,1,4.89,paypal,0.0,Good
2000,1,4.88,paypal,0.0,Good
2000,3,4.75,creditcard,1751.58,Good
2000,1,4.52,creditcard,0.02,Good
238,1,4.84,creditcard,237.67,Good
39,1,4.92,paypal,38.02,Good
7,1,4.52,creditcard,6.75,Good
304,1,4.84,creditcard,303.99,Good
1723,1,3.95,creditcard,1.21,Good
90,2,4.74,creditcard,0.01,Good
2000,1,4.75,creditcard,2.18,Good
1,1,4.06,paypal,0.0,Fraud
7,1,4.92,creditcard,6.0,Good
839,1,4.89,creditcard,0.0,Good
560,1,4.75,creditcard,44.7,Good
32,2,5.02,creditcard,0.0,Good
448,1,4.97,creditcard,0.0,Good
147,1,4.52,creditcard,0.0,Good
65,1,4.9,paypal,57.79,Good
12,1,4.92,paypal,11.14,Good
863,2,4.75,creditcard,0.0,Good
1982,1,4.46,paypal,308.95,Good
166,1,4.89,paypal,165.87,Good
1808,1,4.92,paypal,0.0,Good
241,1,4.88,creditcard,0.0,Good
165,1,4.97,creditcard,0.0,Good
1732,1,4.51,paypal,111.17,Good
2000,1,4.96,paypal,900.77,Good
712,1,4.97,creditcard,550.92,Good
2000,1,4.89,paypal,48.69,Good
744,1,5.02,paypal,620.73,Good
1742,1,4.84,paypal,1166.48,Good
16,1,4.84,creditcard,0.0,Good
2,1,3.95,creditcard,1.16,Good
114,1,4.74,paypal,0.0,Good
358,1,4.9,storecredit,0.0,Good
1708,1,4.92,creditcard,0.0,Good
503,1,4.74,creditcard,0.01,Good
282,1,5.02,creditcard,0.11,Good
120,1,4.52,paypal,119.14,Good
992,1,4.88,creditcard,667.15,Good
83,1,4.84,creditcard,80.88,Good
73,1,4.96,paypal,72.98,Good
29,1,5.03,creditcard,0.0,Good
5,1,4.52,creditcard,0.0,Good
2000,1,4.75,paypal,110.18,Good
1107,1,4.96,creditcard,0.0,Good
18,1,4.75,paypal,0.0,Good
897,1,4.75,paypal,208.82,Good
2,1,4.92,creditcard,1.01,Good
1425,1,4.75,creditcard,0.0,Good
5,1,4.96,creditcard,0.0,Good
2000,1,5.04,paypal,1.08,Good
2000,1,4.84,creditcard,567.45,Good
2,1,4.88,creditcard,1.34,Good
211,1,4.88,creditcard,0.0,Good
1870,1,3.95,storecredit,0.0,Good
153,1,4.84,creditcard,0.0,Good
105,1,4.75,creditcard,104.65,Good
1405,1,5.03,paypal,440.67,Good
128,2,4.51,creditcard,36.51,Good
1673,1,5.03,creditcard,0.0,Good
13,1,4.75,creditcard,12.04,Good
380,1,4.06,creditcard,0.0,Good
259,1,4.75,creditcard,0.0,Good
1284,1,4.97,creditcard,1181.34,Good
107,1,4.9,creditcard,0.0,Good
981,1,4.52,creditcard,0.0,Good
122,1,4.92,creditcard,0.01,Good
1761,1,4.06,creditcard,1.32,Good
71,1,4.92,creditcard,0.15,Good
2000,1,4.51,creditcard,0.19,Good
432,1,4.75,creditcard,0.0,Good
165,1,4.06,creditcard,164.99,Good
45,1,5.04,creditcard,44.05,Good
2000,1,4.52,creditcard,0.01,Good
30,1,4.84,paypal,29.17,Good
3,1,4.75,creditcard,2.86,Good
827,1,4.88,creditcard,0.0,Good
1661,1,4.75,creditcard,0.0,Good
690,1,4.52,creditcard,657.53,Good
1082,1,5.03,paypal,0.0,Good
25,1,4.96,storecredit,0.0,Good
1594,1,4.97,creditcard,341.58,Good
2000,1,4.92,creditcard,19.05,Good
33,2,4.92,creditcard,32.14,Good
1493,1,4.92,paypal,0.0,Good
1298,1,4.96,creditcard,0.0,Good
12,1,4.75,creditcard,0.0,Good
1197,1,5.02,paypal,0.0,Good
7,1,4.75,creditcard,1.0,Good
796,1,4.97,creditcard,345.03,Good
308,1,4.88,paypal,0.0,Good
1697,1,5.03,creditcard,0.0,Good
2,1,4.84,creditcard,0.0,Good
4,1,4.88,paypal,3.77,Good
39,1,4.52,creditcard,0.0,Good
1662,1,4.88,paypal,802.91,Good
107,1,2.95,creditcard,0.0,Good
42,1,4.88,paypal,41.8,Good
437,1,4.97,creditcard,0.0,Good
1589,1,4.92,creditcard,1214.92,Good
2000,1,5.03,creditcard,125.22,Good
1783,1,4.9,creditcard,716.99,Good
414,1,4.92,creditcard,131.19,Good
2000,1,4.84,creditcard,608.68,Good
923,1,4.06,creditcard,0.03,Good
1697,1,4.92,creditcard,1.0,Good
3,1,4.46,creditcard,2.85,Good
67,1,4.84,paypal,0.0,Good
1719,1,4.52,creditcard,0.0,Good
4,1,4.92,paypal,0.0,Good
1259,1,4.92,creditcard,0.0,Good
85,1,4.92,creditcard,0.0,Good
175,1,4.92,paypal,174.0,Good
15,1,5.04,creditcard,0.0,Good
427,1,4.88,creditcard,0.0,Good
30,1,4.74,creditcard,0.0,Good
1986,1,3.95,paypal,0.0,Good
118,1,4.52,paypal,117.51,Good
2000,1,4.06,creditcard,200.94,Good
1096,1,4.92,creditcard,495.97,Good
1,2,4.52,creditcard,0.0,Fraud
210,1,4.75,creditcard,0.0,Good
121,1,5.04,creditcard,17.32,Good
24,1,3.95,paypal,0.0,Good
159,1,5.03,paypal,0.0,Good
2000,1,4.46,creditcard,618.76,Good
65,1,5.03,creditcard,0.0,Good
77,1,4.75,storecredit,76.21,Good
744,1,4.75,creditcard,0.78,Good
14,1,4.75,creditcard,13.75,Good
1573,1,5.02,creditcard,0.0,Good
56,1,4.97,paypal,0.0,Good
722,1,4.92,creditcard,265.81,Good
11,1,4.9,creditcard,0.0,Good
187,1,4.75,paypal,0.0,Good
5,1,4.89,creditcard,0.0,Good
2000,1,4.97,creditcard,1051.91,Good
16,1,4.92,creditcard,0.0,Good
885,1,5.03,creditcard,875.17,Good
3,1,4.74,creditcard,2.58,Good
5,1,4.52,creditcard,0.11,Good
93,1,4.88,paypal,0.0,Good
848,1,4.88,storecredit,157.1,Good
779,1,5.03,creditcard,0.0,Good
6,2,4.51,creditcard,5.0,Good
1745,1,4.75,creditcard,0.0,Good
589,1,4.96,creditcard,0.0,Good
3,1,5.04,storecredit,0.0,Good
115,1,4.96,creditcard,105.05,Good
2000,1,4.92,paypal,263.08,Good
1159,1,4.92,creditcard,0.0,Good
862,1,4.92,paypal,0.0,Good
2000,1,4.92,creditcard,287.9,Good
118,1,5.04,creditcard,0.02,Good
919,1,3.95,creditcard,180.43,Good
1725,1,4.75,creditcard,324.42,Good
5,1,4.84,creditcard,4.89,Good
45,1,4.97,creditcard,0.0,Good
767,1,5.02,creditcard,0.14,Good
272,1,4.92,creditcard,239.98,Good
21,1,4.9,creditcard,0.0,Good
14,2,4.97,creditcard,8.9,Good
2000,1,5.03,creditcard,356.04,Good
5,2,4.52,paypal,4.93,Good
959,1,5.03,creditcard,0.0,Good
1217,1,4.97,creditcard,0.0,Good
241,1,4.06,creditcard,65.24,Good
1536,1,5.04,paypal,1143.99,Good
1542,1,4.96,paypal,0.19,Good
1330,2,4.06,paypal,0.0,Good
6,1,4.74,creditcard,5.77,Good
4,1,4.74,storecredit,3.66,Good
1088,1,5.04,creditcard,0.0,Good
1565,1,4.89,creditcard,0.0,Good
1244,1,4.75,creditcard,0.01,Good
150,1,4.92,creditcard,0.0,Good
2000,1,5.02,storecredit,125.1,Good
11,1,4.89,creditcard,0.0,Good
2000,1,4.92,creditcard,38.05,Good
180,1,4.84,storecredit,0.0,Good
2000,1,4.96,creditcard,1976.79,Good
7,1,4.92,storecredit,0.0,Good
503,1,4.9,creditcard,0.0,Good
136,2,4.96,creditcard,135.86,Good
1852,1,5.04,creditcard,469.56,Good
733,2,4.92,creditcard,0.0,Good
2000,1,5.03,paypal,1120.66,Good
221,1,4.89,creditcard,0.0,Good
703,1,5.04,creditcard,0.0,Good
62,1,4.75,paypal,0.0,Good
2000,1,5.03,creditcard,980.23,Good
434,1,4.92,creditcard,306.74,Good
197,1,4.75,creditcard,195.98,Good
31,1,5.04,paypal,0.0,Good
2000,1,4.51,paypal,106.87,Good
18,1,4.46,creditcard,17.59,Good
1,1,4.75,paypal,0.01,Fraud
160,1,4.89,creditcard,159.75,Good
2,1,4.75,creditcard,1.0,Good
45,1,4.75,creditcard,0.0,Good
1290,5,4.9,creditcard,15.66,Good
86,1,4.89,creditcard,1.0,Good
391,1,4.75,paypal,0.0,Good
1367,1,4.92,creditcard,0.0,Good
1313,1,4.92,paypal,512.92,Good
954,1,4.51,paypal,429.02,Good
2000,1,4.52,creditcard,277.63,Good
184,1,4.75,creditcard,0.0,Good
1155,1,4.92,paypal,819.34,Good
511,1,4.88,creditcard,510.95,Good
1636,1,4.97,creditcard,0.0,Good
912,1,4.96,storecredit,0.0,Good
489,1,4.75,creditcard,0.12,Good
31,1,4.74,creditcard,0.0,Good
274,1,4.96,creditcard,0.0,Good
1351,1,4.52,creditcard,258.45,Good
176,1,5.04,creditcard,0.0,Good
966,1,4.84,creditcard,0.0,Good
821,1,4.52,creditcard,53.02,Good
357,3,4.96,creditcard,131.98,Good
1711,1,4.89,storecredit,0.0,Good
82,1,4.46,creditcard,0.0,Good
1891,1,4.51,creditcard,0.0,Good
2000,1,4.92,creditcard,0.01,Good
1947,1,4.84,creditcard,0.0,Good
2000,1,4.74,creditcard,31.75,Good
1606,1,4.84,creditcard,610.66,Good
96,1,4.52,creditcard,95.75,Good
11,2,5.02,paypal,10.27,Good
967,1,4.96,creditcard,152.68,Good
4,1,4.92,creditcard,3.17,Good
1662,1,4.06,creditcard,695.12,Good
1749,1,5.04,paypal,0.0,Good
2000,1,4.92,creditcard,814.92,Good
174,1,4.51,creditcard,173.25,Good
129,1,4.75,creditcard,0.0,Good
913,1,4.75,creditcard,0.0,Good
109,1,4.97,paypal,0.0,Good
16,1,4.52,creditcard,15.93,Good
104,1,5.03,creditcard,0.0,Good
957,1,4.97,creditcard,0.0,Good
2000,1,4.06,creditcard,0.6,Good
2000,1,5.03,creditcard,986.07,Good
30,1,4.9,creditcard,0.0,Good
120,1,4.9,creditcard,0.34,Good
34,1,4.88,creditcard,0.87,Good
1990,1,5.03,paypal,0.0,Good
1,2,4.9,paypal,0.0,Fraud
516,1,4.89,creditcard,108.93,Good
82,2,5.04,paypal,81.37,Good
124,1,4.52,creditcard,123.26,Good
1981,1,4.92,creditcard,1278.9,Good
1596,1,4.89,creditcard,1362.53,Good
3,1,4.89,paypal,2.56,Good
234,1,4.92,storecredit,0.0,Good
2000,1,4.75,creditcard,258.53,Good
123,1,2.95,creditcard,122.5,Good
738,1,4.88,paypal,0.0,Good
36,1,4.96,storecredit,0.0,Good
1237,1,4.92,creditcard,911.89,Good
167,1,4.89,creditcard,0.0,Good
1246,1,4.46,creditcard,0.01,Good
205,1,4.84,creditcard,204.66,Good
749,1,4.88,storecredit,185.85,Good
36,1,4.52,creditcard,0.0,Good
1577,1,4.75,creditcard,0.0,Good
618,1,4.74,creditcard,0.0,Good
56,1,4.84,storecredit,55.88,Good
52,1,4.06,creditcard,0.0,Good
1447,1,4.97,creditcard,0.0,Good
531,1,4.9,storecredit,0.0,Good
2000,1,4.84,creditcard,0.65,Good
66,1,4.96,paypal,0.0,Good
104,1,4.75,creditcard,103.06,Good
99,1,4.89,creditcard,96.73,Good
2000,1,4.06,paypal,475.94,Good
1156,1,5.02,creditcard,0.0,Good
64,1,4.88,creditcard,0.0,Good
176,1,4.92,storecredit,175.07,Good
308,1,4.96,creditcard,0.0,Good
1244,1,4.75,paypal,1243.79,Good
18,1,4.92,paypal,0.0,Good
19,1,5.03,creditcard,0.0,Good
2000,1,5.02,creditcard,265.91,Good
915,1,4.9,creditcard,1.13,Good
2,1,4.51,creditcard,1.29,Good
1102,1,4.06,paypal,1088.98,Good
2000,1,4.51,creditcard,697.87,Good
86,1,4.92,creditcard,0.0,Good
879,1,4.84,creditcard,0.13,Good
1821,1,4.52,creditcard,36.52,Good
290,1,4.92,paypal,79.72,Good
1698,1,5.03,creditcard,1082.15,Good
187,1,4.92,creditcard,0.0,Good
857,1,5.04,creditcard,0.43,Good
1600,1,4.92,creditcard,368.78,Good
9,1,4.9,creditcard,0.0,Good
349,1,4.92,creditcard,348.06,Good
210,1,4.51,creditcard,0.04,Good
60,1,4.97,creditcard,0.0,Good
1362,1,4.74,creditcard,0.0,Good
2000,1,4.06,creditcard,2.18,Good
642,1,4.92,creditcard,0.0,Good
1623,1,4.88,paypal,0.0,Good
140,1,4.46,creditcard,0.0,Good
1106,1,4.51,creditcard,370.52,Good
88,1,4.75,creditcard,0.06,Good
5,1,4.92,creditcard,0.0,Good
1570,1,4.46,paypal,329.37,Good
6,1,4.06,creditcard,5.93,Good
2000,1,4.97,creditcard,556.8,Good
2000,1,3.07,creditcard,0.01,Good
1995,1,4.96,creditcard,0.01,Good
717,1,4.75,creditcard,715.75,Good
2000,1,4.92,creditcard,654.07,Good
1446,1,4.46,creditcard,242.65,Good
137,1,4.88,paypal,0.0,Good
1757,1,4.97,creditcard,2.09,Good
2000,1,4.97,paypal,1447.73,Good
1360,1,4.06,creditcard,446.11,Good
4,1,4.97,creditcard,0.0,Good
794,1,5.02,creditcard,0.14,Good
335,1,5.04,storecredit,0.0,Good
1330,1,4.97,paypal,1051.99,Good
2000,1,5.02,creditcard,620.23,Good
26,1,4.52,creditcard,25.7,Good
1498,1,4.92,paypal,80.1,Good
49,1,4.74,creditcard,0.0,Good
1123,1,4.89,paypal,116.67,Good
297,1,4.89,creditcard,0.0,Good
62,1,4.74,creditcard,0.0,Good
1326,1,4.92,creditcard,0.0,Good
5,1,4.51,creditcard,0.0,Good
3,1,4.06,storecredit,2.16,Good
550,1,5.03,creditcard,0.0,Good
104,1,4.9,creditcard,0.0,Good
119,2,4.89,creditcard,0.01,Good
33,1,5.02,creditcard,32.96,Good
2000,1,4.46,creditcard,509.4,Good
256,1,4.84,creditcard,0.0,Good
1728,1,4.9,creditcard,0.43,Good
287,1,4.51,creditcard,0.0,Good
2000,1,5.02,creditcard,0.34,Good
47,1,5.03,creditcard,0.0,Good
32,1,4.89,creditcard,0.0,Good
201,1,4.51,creditcard,0.0,Good
1683,1,4.84,creditcard,2.1,Good
735,1,4.97,creditcard,0.0,Good
2,1,4.74,creditcard,0.0,Good
102,1,4.75,creditcard,0.0,Good
1426,1,4.84,creditcard,300.12,Good
47,1,4.92,creditcard,46.19,Good
2000,1,3.07,creditcard,0.0,Good
2000,1,4.92,creditcard,87.39,Good
862,1,4.75,creditcard,259.86,Good
624,1,4.75,creditcard,0.0,Good
88,1,4.97,creditcard,87.91,Good
308,1,4.89,creditcard,0.0,Good
183,1,4.06,creditcard,0.0,Good
1229,1,5.02,creditcard,212.28,Good
157,1,4.9,creditcard,156.85,Good
3,1,4.97,creditcard,0.0,Good
944,1,5.02,creditcard,0.0,Good
2000,1,2.6,creditcard,0.0,Good
556,1,4.84,creditcard,0.0,Good
155,2,5.02,storecredit,0.0,Good
801,1,3.48,creditcard,0.0,Good
1803,1,4.88,creditcard,0.0,Good
1250,1,4.89,paypal,0.0,Good
2000,1,4.75,paypal,1182.74,Good
1316,1,4.97,creditcard,0.0,Good
1122,1,4.9,creditcard,0.0,Good
525,1,4.52,creditcard,0.0,Good
575,1,5.03,paypal,106.18,Good
127,1,5.04,creditcard,25.92,Good
732,1,4.97,creditcard,0.0,Good
1343,1,4.46,creditcard,0.0,Good
14,1,4.89,paypal,13.03,Good
4,1,4.92,creditcard,0.01,Good
726,1,4.9,creditcard,0.0,Good
1,1,4.92,paypal,0.0,Fraud
164,1,4.97,creditcard,0.0,Good
539,1,2.6,creditcard,0.0,Good
2,1,4.52,creditcard,1.89,Good
70,1,3.95,creditcard,0.48,Good
1877,1,5.04,creditcard,0.0,Good
769,1,5.02,creditcard,0.0,Good
37,1,3.95,paypal,1.55,Good
63,1,4.84,creditcard,7.11,Good
899,1,4.75,creditcard,87.86,Good
1337,1,4.74,creditcard,336.02,Good
55,1,4.75,creditcard,4.07,Good
120,1,5.03,creditcard,0.0,Good
772,1,5.02,creditcard,0.0,Good
160,2,4.89,creditcard,0.0,Good
981,1,4.06,creditcard,0.0,Good
2000,1,4.92,storecredit,3.18,Good
172,1,5.03,creditcard,0.0,Good
464,2,4.92,paypal,0.0,Good
281,1,4.75,creditcard,0.0,Good
1623,1,4.89,paypal,0.0,Good
97,1,5.03,creditcard,0.0,Good
5,1,4.88,creditcard,4.16,Good
1819,1,4.06,storecredit,0.0,Good
1,1,4.88,creditcard,0.0,Fraud
1068,1,4.75,creditcard,0.01,Good
216,1,4.75,creditcard,0.71,Good
1939,1,4.92,paypal,0.03,Good
176,1,4.97,creditcard,0.09,Good
2,1,5.02,creditcard,1.34,Good
6,1,4.9,creditcard,0.9,Good
2000,1,3.58,creditcard,642.11,Good
2000,1,5.02,creditcard,4.03,Good
404,5,5.02,creditcard,92.3,Good
1371,1,4.97,creditcard,0.0,Good
2,1,4.51,creditcard,0.0,Good
1067,1,5.03,paypal,0.0,Good
4,1,4.9,creditcard,3.01,Good
210,1,4.75,creditcard,0.02,Good
48,1,5.04,paypal,47.29,Good
4,1,4.51,storecredit,0.0,Good
11,1,4.75,storecredit,10.99,Good
972,1,5.04,creditcard,2.38,Good
1136,1,5.02,creditcard,0.0,Good
174,10,4.52,paypal,173.24,Good
140,1,5.02,creditcard,0.0,Good
863,1,4.75,creditcard,0.0,Good
528,1,4.92,paypal,523.12,Good
749,1,4.92,creditcard,0.0,Good
21,1,4.97,creditcard,0.01,Good
853,1,4.96,creditcard,0.0,Good
5,1,4.51,paypal,4.24,Good
56,10,4.89,paypal,55.82,Good
173,1,5.03,creditcard,0.0,Good
50,1,4.74,creditcard,49.78,Good
77,10,4.92,paypal,17.23,Good
155,1,4.84,creditcard,0.0,Good
161,2,4.75,creditcard,0.0,Good
29,1,4.75,paypal,0.0,Good
1939,1,4.96,paypal,0.0,Good
950,1,5.04,creditcard,889.87,Good
2000,1,4.88,creditcard,84.33,Good
1775,1,4.96,creditcard,0.0,Good
1142,1,4.89,creditcard,800.7,Good
2000,1,4.46,paypal,0.01,Good
35,1,5.03,paypal,0.0,Good
431,1,4.52,creditcard,1.45,Good
166,1,4.06,paypal,0.0,Good
1998,1,4.51,creditcard,117.21,Good
2000,1,5.03,creditcard,2.27,Good
2000,1,4.97,paypal,122.49,Good
68,1,4.96,creditcard,0.0,Good
2,1,4.97,creditcard,0.0,Good
142,1,2.95,creditcard,98.92,Good
1203,1,5.04,creditcard,680.98,Good
3,1,4.97,creditcard,2.16,Good
32,1,4.96,creditcard,0.0,Good
501,1,4.97,creditcard,0.0,Good
1473,1,5.04,paypal,0.0,Good
2,1,4.88,storecredit,1.12,Good
1934,1,4.06,creditcard,0.0,Good
2000,1,5.02,paypal,0.0,Good
478,1,5.04,creditcard,254.86,Good
844,1,4.96,paypal,0.0,Good
119,1,2.95,creditcard,31.16,Good
3,1,4.75,paypal,0.0,Good
2000,1,4.74,creditcard,440.79,Good
1946,1,4.97,creditcard,0.01,Good
1561,1,5.04,creditcard,410.65,Good
298,1,4.92,paypal,0.0,Good
2000,1,4.84,creditcard,103.28,Good
64,1,4.75,paypal,0.02,Good
188,1,4.89,creditcard,0.95,Good
128,1,4.9,creditcard,0.0,Good
47,1,4.89,creditcard,0.0,Good
1306,1,4.46,storecredit,0.06,Good
2000,1,4.74,creditcard,747.84,Good
109,2,4.52,paypal,108.95,Good
2000,1,5.03,creditcard,226.87,Good
1647,1,4.89,creditcard,986.07,Good
978,1,4.89,creditcard,0.04,Good
16,1,4.96,creditcard,15.07,Good
354,1,4.92,paypal,0.0,Good
4,1,4.52,creditcard,0.0,Good
745,1,5.03,creditcard,0.0,Good
174,1,4.96,creditcard,0.0,Good
2000,1,4.52,creditcard,28.78,Good
186,1,5.04,creditcard,0.0,Good
865,1,5.02,creditcard,0.0,Good
142,1,5.02,paypal,141.41,Good
108,1,4.75,creditcard,0.0,Good
871,1,4.75,creditcard,0.01,Good
47,1,4.52,paypal,46.77,Good
548,1,4.97,creditcard,0.0,Good
117,1,4.84,creditcard,3.87,Good
47,1,5.02,creditcard,46.33,Good
1067,1,4.9,creditcard,0.0,Good
1962,1,3.58,storecredit,184.19,Good
942,1,4.75,creditcard,0.59,Good
1546,1,4.92,creditcard,1.59,Good
384,1,4.74,creditcard,0.0,Good
1817,1,3.48,paypal,14.98,Good
741,1,4.46,paypal,439.59,Good
617,1,4.89,paypal,0.0,Good
200,1,4.9,creditcard,0.0,Good
1220,1,4.92,creditcard,0.0,Good
365,1,5.04,creditcard,0.0,Good
2000,1,5.03,storecredit,198.01,Good
46,1,4.97,creditcard,0.0,Good
2000,1,4.88,creditcard,116.09,Good
156,1,4.51,creditcard,154.01,Good
1901,1,4.06,creditcard,0.31,Good
3,1,4.96,creditcard,2.11,Good
1055,1,4.51,creditcard,0.0,Good
1,1,5.02,creditcard,0.02,Fraud
114,1,4.89,creditcard,0.0,Good
14,1,5.02,creditcard,0.0,Good
799,1,4.52,storecredit,0.0,Good
1552,1,4.74,creditcard,0.0,Good
960,1,4.75,creditcard,0.0,Good
19,1,5.04,creditcard,18.22,Good
637,1,4.97,paypal,0.0,Good
43,1,4.46,paypal,0.0,Good
2,1,4.89,creditcard,1.61,Good
14,1,4.06,paypal,0.0,Good
39,1,4.84,paypal,38.89,Good
1846,1,5.03,storecredit,128.97,Good
2000,2,4.51,creditcard,0.0,Good
2000,1,4.92,paypal,646.21,Good
958,1,4.51,creditcard,0.0,Good
8,1,4.92,creditcard,0.0,Good
2000,1,4.96,paypal,383.19,Good
2000,1,5.02,creditcard,328.38,Good
83,1,4.92,paypal,0.0,Good
1728,1,4.84,creditcard,0.54,Good
27,1,4.51,creditcard,0.48,Good
880,1,4.84,creditcard,0.0,Good
19,1,4.51,creditcard,0.0,Good
1998,1,4.89,creditcard,0.0,Good
2000,1,5.03,creditcard,1519.7,Good
1082,1,5.02,creditcard,0.0,Good
22,1,4.06,paypal,0.0,Good
146,1,4.84,paypal,145.86,Good
390,1,4.88,paypal,39.03,Good
5,1,4.74,creditcard,4.9,Good
1280,1,4.92,creditcard,34.09,Good
910,1,4.75,creditcard,0.0,Good
2000,1,3.48,creditcard,0.0,Good
2000,1,4.97,paypal,472.18,Good
1139,1,4.88,creditcard,0.01,Good
2000,2,4.9,creditcard,0.0,Good
897,1,5.03,creditcard,0.0,Good
755,1,5.04,creditcard,0.0,Good
61,1,4.97,creditcard,3.44,Good
1050,1,4.51,creditcard,66.71,Good
533,1,4.92,paypal,268.08,Good
771,1,4.51,paypal,0.0,Good
5,1,4.92,creditcard,4.07,Good
14,1,4.9,creditcard,7.03,Good
2000,1,4.9,creditcard,0.01,Good
1,1,3.58,creditcard,0.0,Fraud
831,1,4.92,paypal,0.0,Good
514,1,5.02,paypal,0.0,Good
145,1,4.92,paypal,19.49,Good
607,1,5.02,creditcard,374.06,Good
1120,1,4.92,creditcard,130.81,Good
110,1,4.52,creditcard,109.84,Good
29,1,4.51,creditcard,28.12,Good
2000,1,5.03,creditcard,0.14,Good
19,2,4.96,creditcard,18.23,Good
254,1,4.88,creditcard,4.83,Good
2000,1,4.92,storecredit,0.01,Good
4,1,4.96,creditcard,0.0,Good
2000,1,4.97,storecredit,113.74,Good
374,2,4.52,creditcard,0.0,Good
64,1,4.96,creditcard,63.23,Good
82,1,4.84,creditcard,0.0,Good
88,1,3.48,paypal,0.0,Good
4,1,4.75,creditcard,0.0,Good
2000,1,4.96,creditcard,170.79,Good
92,1,4.9,storecredit,0.0,Good
360,1,5.03,paypal,0.0,Good
179,1,4.96,creditcard,0.01,Good
2000,1,4.75,creditcard,0.97,Good
2000,1,4.9,creditcard,462.76,Good
1522,1,4.46,creditcard,519.8,Good
786,1,4.52,storecredit,0.57,Good
2,1,4.88,creditcard,0.0,Good
27,1,3.58,creditcard,12.1,Good
785,1,4.75,creditcard,0.0,Good
2,2,4.52,creditcard,1.01,Good
2000,1,4.51,paypal,275.33,Good
22,1,4.89,paypal,0.0,Good
2000,3,3.58,creditcard,1324.39,Good
2000,1,4.75,creditcard,1.89,Good
2000,1,5.02,creditcard,1427.12,Good
2000,1,4.75,creditcard,1198.52,Good
1213,3,5.04,creditcard,0.0,Good
43,1,4.88,creditcard,42.11,Good
1724,1,4.97,creditcard,0.0,Good
925,1,4.9,creditcard,845.07,Good
1997,1,4.88,creditcard,0.01,Good
2000,1,4.96,storecredit,106.96,Good
195,1,4.92,creditcard,194.25,Good
445,1,3.95,creditcard,182.5,Good
2000,1,5.03,paypal,0.33,Good
5,1,5.04,paypal,0.0,Good
834,1,5.02,creditcard,0.0,Good
676,1,4.51,creditcard,0.0,Good
25,1,4.96,creditcard,0.0,Good
802,1,4.96,creditcard,769.87,Good
361,1,4.06,creditcard,10.63,Good
78,1,4.97,creditcard,77.33,Good
2000,1,4.52,paypal,45.31,Good
152,1,4.75,creditcard,0.12,Good
97,1,3.58,creditcard,0.0,Good
2000,1,4.51,storecredit,944.65,Good
104,1,5.04,paypal,0.0,Good
890,1,4.75,storecredit,0.0,Good
1382,1,4.75,creditcard,0.0,Good
287,1,4.92,paypal,0.0,Good
2000,1,4.84,paypal,0.0,Good
1490,1,4.92,creditcard,314.18,Good
23,1,4.89,paypal,22.5,Good
100,2,4.75,creditcard,99.13,Good
133,1,4.52,creditcard,132.62,Good
22,1,4.96,creditcard,0.0,Good
56,1,4.92,paypal,55.23,Good
2000,1,4.51,creditcard,1.25,Good
4,1,5.03,paypal,2.45,Good
132,1,4.97,creditcard,0.0,Good
2000,1,4.88,creditcard,56.77,Good
646,1,4.88,paypal,2.87,Good
109,2,4.74,paypal,0.0,Good
1234,1,4.51,creditcard,928.02,Good
1928,1,5.04,paypal,0.0,Good
2000,1,4.89,paypal,0.16,Good
1541,1,4.96,creditcard,0.02,Good
1528,1,5.04,creditcard,0.0,Good
96,1,4.06,creditcard,95.26,Good
1628,1,4.92,creditcard,0.0,Good
2000,1,4.92,paypal,543.76,Good
336,1,4.97,paypal,162.09,Good
14,1,4.46,creditcard,10.33,Good
2000,1,4.51,creditcard,0.53,Good
2000,1,4.96,creditcard,315.86,Good
418,1,4.75,paypal,0.0,Good
10,1,4.75,creditcard,0.0,Good
1567,1,4.89,creditcard,0.0,Good
2000,1,4.92,paypal,367.24,Good
872,1,4.9,creditcard,0.0,Good
135,1,4.92,paypal,0.0,Good
22,1,4.97,creditcard,0.0,Good
2000,1,4.89,creditcard,251.71,Good
1409,1,5.02,creditcard,0.0,Good
1447,1,4.88,creditcard,0.0,Good
6,1,4.88,creditcard,0.0,Good
1287,1,4.52,creditcard,676.71,Good
707,1,4.96,creditcard,344.98,Good
220,1,4.96,creditcard,0.0,Good
554,1,5.03,storecredit,6.15,Good
2000,1,4.92,storecredit,0.0,Good
2000,1,5.02,creditcard,3.31,Good
193,1,4.84,creditcard,0.0,Good
1506,1,4.06,creditcard,0.0,Good
